id,time,x,y,z
94,3,0.5821936769285714,0.2405945444285714,0
95,3,0.6192559886428571,0.255408672,0
96,3,0.6559691840714287,0.2710684927142857,0
97,3,0.6923571454285715,0.2874702977142856,0
98,3,0.7284506707142857,0.3045106263571428,0
99,3,0.7642859307142856,0.3220878868571429,0
100,3,0.7999041164285714,0.3401012076428572,0
101,3,0.8353636564285714,0.3584251313571429,0
102,3,0.8707723714285713,0.3768472050714285,0
103,3,0.9062741521428572,0.3950889842142857,0
104,4,0.0,-0.0,0
105,4,0.0271239977857142,0.0292449804285714,0
106,4,0.0585703411428571,0.0537002917857142,0
107,4,0.0949169837142857,0.0700032556428571,0
108,4,0.1335492909285714,0.0799243235,0
109,4,0.1730287122142857,0.085718137,0
110,4,0.2128183069285714,0.0888185252142857,0
111,4,0.25268474,0.0907696513571428,0
112,4,0.2925203362142857,0.0932485991428571,0
113,4,0.3322026617857143,0.0974980275714285,0
114,4,0.3715449730714285,0.1041887014285714,0
115,4,0.4103894683571428,0.113344938,0
116,4,0.4487741247857143,0.1242811795714285,0
117,4,0.4868643922857142,0.1362077302857142,0
118,4,0.5248271526428571,0.1485355595714285,0
119,4,0.5627598053571429,0.1609558614285714,0
120,4,0.6006686009285714,0.1734487314999999,0
121,4,0.6385078568571428,0.1861504487857142,0
122,4,0.6762393401428571,0.1991687317142857,0
123,4,0.7138790900714286,0.2124501775,0
124,4,0.7515198735714286,0.2257286368571428,0
125,4,0.7893115521428572,0.2385698507857143,0
126,4,0.8273898728571429,0.2505319817142857,0
127,4,0.8658086257142857,0.2613494972857142,0
128,4,0.9045643335714286,0.2708879375,0
129,4,0.9436566621428571,0.2789321027142857,0
130,5,0.0,-0.0,0
131,5,0.0265444333571428,0.0298084427857142,0
132,5,0.054546577,0.0582003351428571,0
133,5,0.0880410118571428,0.0797223001428571,0
134,5,0.1255595470714285,0.0931435417857142,0
135,5,0.1648609002857142,0.099914127,0
136,5,0.2047020156428571,0.1020998124285714,0
137,5,0.2446107387857143,0.1016593756428571,0
138,5,0.2844983983571428,0.100207187,0
139,5,0.3243823903571429,0.0986525695,0
140,5,0.3642714119999999,0.097233644,0
141,5,0.4041678013571428,0.0960410247142857,0
142,5,0.4440722419285715,0.0951604606428571,0
143,5,0.4839834172857142,0.0946786485714285,0
144,5,0.523897414,0.0946823041428571,0
145,5,0.5638071717857143,0.0952570955714285,0
146,5,0.6037020209285714,0.0964864425714285,0
147,5,0.6435673502142858,0.0984501959285714,0
148,5,0.6833844485714285,0.1012232300714285,0
149,5,0.7231305585714286,0.1048739964285714,0
150,5,0.7627791692857143,0.1094631027857142,0
151,5,0.8023005557142857,0.115041996,0
152,5,0.8416625564285714,0.1216518325,0
153,5,0.8808315592857143,0.1293226189285714,0
154,5,0.919773625,0.1380726929285714,0
155,5,0.9584556857142856,0.1479085923571428,0
156,6,0.0,-0.0,0
157,6,0.0252970933571428,0.0306861467142857,0
158,6,0.0576601200714285,0.0538460834285714,0
159,6,0.0950716824999999,0.0674796741428571,0
160,6,0.1344675877142857,0.0736193565714285,0
161,6,0.1743524822857143,0.0749166829285714,0
162,6,0.2142658818571428,0.0751810467142857,0
163,6,0.2541780221428572,0.0750458936428571,0
164,6,0.294017476,0.0727209433571428,0
165,6,0.333660148,0.0680990188571428,0
166,6,0.3731861094285714,0.0625454264285714,0
167,6,0.4127684997142857,0.0574176353571428,0
168,6,0.4525087234285714,0.0537267094285714,0
169,6,0.4923719617142857,0.0517653780714285,0
170,6,0.5322816974285715,0.0513162122142857,0
171,6,0.5721859069999999,0.0521501704999999,0
172,6,0.6120545294999999,0.0540367332857142,0
173,6,0.6518690887857143,0.0568477207142857,0
174,6,0.6916388085714286,0.060239659,0
175,6,0.73138158,0.0639353387857143,0
176,6,0.7711091528571429,0.0677914472857142,0
177,6,0.8108426871428571,0.0715850017142857,0
178,6,0.8506136742857143,0.0749605719999999,0
179,6,0.8904294464285715,0.0777582182857142,0
180,6,0.9302830242857144,0.0799498711428571,0
181,6,0.9701729971428572,0.0813141821428571,0
182,7,0.0,-0.0,0
183,7,0.0302110036428571,0.0260688475714285,0
184,7,0.0634658799285714,0.0480323715,0
185,7,0.1007763297142857,0.0619781746428571,0
186,7,0.1401234000714285,0.0683809765,0
187,7,0.1800088918571428,0.0687442785,0
188,7,0.2197220124999999,0.0648715882857143,0
189,7,0.2590052445,0.0578568259999999,0
190,7,0.2976574379285714,0.0479308537142857,0
191,7,0.3357342221428571,0.0359649020714285,0
192,7,0.3737727369999999,0.0238753192142857,0
193,7,0.4122586118571428,0.0133117855714285,0
194,7,0.4513391324999999,0.0052365014285714,0
195,7,0.4908868813571428,-0.0001103217142857,0
196,7,0.5306731764285714,-0.0032568868571428,0
197,7,0.5705578621428572,-0.0047334883571428,0
198,7,0.6104704923571429,-0.004895925,0
199,7,0.6503778974285714,-0.0041749465714285,0
200,7,0.6902798599285714,-0.0031835038571428,0
201,7,0.7301864021428571,-0.0024008160714285,0
202,7,0.7700956314285714,-0.0017656945,0
203,7,0.8100024192857143,-0.0009940791428571,0
204,7,0.8499070192857143,-0.0001150672142857,0
205,7,0.8898164150000001,0.0004935392142857,0
206,7,0.929730152142857,0.0004671595714285,0
207,7,0.9696369564285714,-0.0002800920714285,0
208,8,0.0,-0.0,0
209,8,0.0324570988571428,0.023212035,0
210,8,0.0673464522857142,0.0425099897142857,0
211,8,0.105227526,0.0548954665,0
212,8,0.1446949155,0.0605656007142857,0
213,8,0.1845727299285714,0.0602326128571428,0
214,8,0.2239716822857143,0.0540751736428571,0
215,8,0.2620276020714285,0.042147203,0
216,8,0.2984216454285714,0.0257887541428571,0
217,8,0.3339227933571428,0.0075469468571428,0
218,8,0.3696252291428571,-0.0102930795,0
219,8,0.4063602925714286,-0.0258772868571428,0
220,8,0.4442640677142857,-0.0383507239285714,0
221,8,0.4829852985,-0.0480071277142857,0
222,8,0.5222080437142858,-0.0553811646428571,0
223,8,0.5617252282142857,-0.060979738,0
224,8,0.6014062480714285,-0.0652774896428571,0
225,8,0.6411722922857143,-0.0687087441428571,0
226,8,0.6809811013571428,-0.0716061006428571,0
227,8,0.7208127457142857,-0.0741721406428571,0
228,8,0.7606584492857144,-0.0765101878571428,0
229,8,0.8005160892857143,-0.0786349633571428,0
230,8,0.8403843228571429,-0.0805511059285714,0
231,8,0.8802573235714286,-0.0823660397142857,0
232,8,0.9201254521428572,-0.0842839450714285,0
233,8,0.9599754564285714,-0.0865444124285714,0
234,9,0.0,-0.0,0
235,9,0.0283968043571428,0.0280476882857142,0
236,9,0.0583381185714285,0.0544134665,0
237,9,0.0920866593571428,0.0755900257142857,0
238,9,0.1299218212142857,0.0878910066428571,0
239,9,0.1696800647857142,0.0885333938571428,0
240,9,0.2081146667142857,0.0781361929999999,0
241,9,0.243829429,0.0603987472142857,0
242,9,0.2774045508571429,0.0388318367857142,0
243,9,0.3098746742142856,0.0156217576428571,0
244,9,0.3417171119285714,-0.0084429415714285,0
245,9,0.3728641917142857,-0.0334014812857142,0
246,9,0.4038915582142857,-0.0585082857142857,0
247,9,0.4364625307857143,-0.0815493050714285,0
248,9,0.4716788580714285,-0.1002669367142857,0
249,9,0.5091675743571429,-0.1138815912857142,0
250,9,0.5480377707142857,-0.1228731395714285,0
251,9,0.5875265672142858,-0.1286435498571428,0
252,9,0.6272312842142858,-0.1327149543571428,0
253,9,0.6670007771428572,-0.1361110155714285,0
254,9,0.7067152442857143,-0.1400738541428571,0
255,9,0.7461386542857144,-0.146271703,0
256,9,0.7851204442857143,-0.1548257007142857,0
257,9,0.8237310257142857,-0.1649412385714286,0
258,9,0.8623890621428572,-0.174873007,0
259,9,0.9012924292857144,-0.1837956862142857,0
260,10,0.0,-0.0,0
261,10,0.0298691420714285,0.0264630019285714,0
262,10,0.062132263,0.0499184863571428,0
263,10,0.0976371260714285,0.0680292192857142,0
264,10,0.1361075681428571,0.0783340711428571,0
265,10,0.1759155436428571,0.0791785382142857,0
266,10,0.2147939092857143,0.0705555014285714,0
267,10,0.2508582547857143,0.0536045973571428,0
268,10,0.2835538308571428,0.030769514,0
269,10,0.3132787372857142,0.0041563062142857,0
270,10,0.3407265929285714,-0.0248128395,0
271,10,0.3667873658571428,-0.0550432440714285,0
272,10,0.3926513602142857,-0.0854432068571428,0
273,10,0.4200436872857143,-0.1144545252857142,0
274,10,0.4510389213571429,-0.1395277012857143,0
275,10,0.4860696072857143,-0.1585462059285714,0
276,10,0.5237555117857143,-0.1715891680714285,0
277,10,0.5627845198571428,-0.1798694905,0
278,10,0.6023417320714285,-0.1851606324285714,0
279,10,0.6420727016428571,-0.1889704292857143,0
280,10,0.6818663247142858,-0.192069113,0
281,10,0.721672805,-0.1950004955714285,0
282,10,0.7614546907142856,-0.1982460426428571,0
283,10,0.8011999385714285,-0.2019148042142857,0
284,10,0.8409498507142857,-0.2055317742142857,0
285,10,0.8807572178571429,-0.2084353697857142,0
286,11,0.0,-0.0,0
287,11,0.0293903297857142,0.0269908673571428,0
288,11,0.0617628501428571,0.0502515135714285,0
289,11,0.0983068627142857,0.0660986771428571,0
290,11,0.1373882917857143,0.0738553777857142,0
291,11,0.1772245905,0.0733585916428571,0
292,11,0.2159535239999999,0.064080372,0
293,11,0.2514496010714285,0.0460185302142857,0
294,11,0.2823015395714285,0.0207947743571428,0
295,11,0.3081266484285714,-0.0095771055714285,0
296,11,0.3290647594285714,-0.0435274457142857,0
297,11,0.3470119485,-0.0791761373571428,0
298,11,0.3655868816428572,-0.1144936957142857,0
299,11,0.3886976488571428,-0.1469624931428571,0
300,11,0.418270657,-0.1736494442142857,0
301,11,0.4524726637857142,-0.1941421333571428,0
302,11,0.4889961811428571,-0.2102059400714286,0
303,11,0.5265022250714286,-0.2238524113571428,0
304,11,0.5643508715714286,-0.2365247230714285,0
305,11,0.6024258495,-0.2484992638571428,0
306,11,0.6407836992857143,-0.2595319145,0
307,11,0.6794636182857143,-0.2693744916428571,0
308,11,0.7184407278571429,-0.2779654862857142,0
309,11,0.7576591864285714,-0.2853785352857143,0
310,11,0.7970679514285715,-0.2917036338571429,0
311,11,0.8366253585714285,-0.2970217915,0
312,12,0.0,-0.0,0
313,12,0.0293849242857142,0.0269989642857142,0
314,12,0.0612352658571428,0.0510140369285714,0
315,12,0.0962380162857142,0.0700996977857142,0
316,12,0.1341268542857142,0.082442648,0
317,12,0.1737508109999999,0.0864976374999999,0
318,12,0.2132161338571428,0.081219802,0
319,12,0.2501939965714285,0.066460728,0
320,12,0.2825540942857142,0.0432545729285714,0
321,12,0.3089005234285714,0.0133653157142857,0
322,12,0.3293995185714286,-0.0208352187142857,0
323,12,0.3454821767142856,-0.0573523551428571,0
324,12,0.3600196316428571,-0.0945248596428571,0
325,12,0.3762328501428572,-0.1309838511428571,0
326,12,0.3967616901428571,-0.1651699621428571,0
327,12,0.4225419816428571,-0.1955858611428571,0
328,12,0.4525223350714286,-0.221891955,0
329,12,0.4853473928571428,-0.2445727990714285,0
330,12,0.5198851290714286,-0.2645665661428572,0
331,12,0.5554560156428571,-0.2826654017857143,0
332,12,0.5917900625714285,-0.2991809591428572,0
333,12,0.6287413434285715,-0.3142664984285714,0
334,12,0.6661921782142857,-0.3280669609285714,0
335,12,0.7040132585,-0.3408201772857143,0
336,12,0.7420608535714285,-0.3528828427142857,0
337,12,0.780204445,-0.3646393405714286,0
338,13,0.0,-0.0,0
339,13,0.0273186787857142,0.0291000690714285,0
340,13,0.0554523970714285,0.0574068996428571,0
341,13,0.0858668393571428,0.0832192925,0
342,13,0.1198864193571428,0.1039712982142857,0
343,13,0.1577839603571428,0.1161026135,0
344,13,0.1975289679285714,0.1165837147857142,0
345,13,0.2352936092857143,0.1042356085,0
346,13,0.2672190812142857,0.080532687,0
347,13,0.2915529297857143,0.0490172885,0
348,13,0.3089584341428572,0.0131471281428571,0
349,13,0.3221755949285714,-0.0245082488571428,0
350,13,0.3348164627857142,-0.0623668186428571,0
351,13,0.3493456500714286,-0.0995341174285714,0
352,13,0.3667388843571428,-0.1354470882142857,0
353,13,0.3870650303571428,-0.1697838573571428,0
354,13,0.4103870335714285,-0.2021585881428571,0
355,13,0.4365199043571429,-0.2323128517142857,0
356,13,0.4647947647142857,-0.2604771767142857,0
357,13,0.4944021974285714,-0.2872407210714285,0
358,13,0.5252306832857143,-0.3125870095,0
359,13,0.5571840765,-0.3365026216428571,0
360,13,0.5897154524285714,-0.3596290172857143,0
361,13,0.6223960943571428,-0.3825446086428571,0
362,13,0.6548970705,-0.4057140791428572,0
363,13,0.6872397958571429,-0.4291041909285714,0
364,14,0.0,-0.0,0
365,14,0.0291302175714285,0.0272812867857142,0
366,14,0.0578633920714285,0.0549798317857142,0
367,14,0.0894476264285714,0.0793178817142857,0
368,14,0.1248256687857142,0.0976700475714285,0
369,14,0.1629985572142857,0.1091564149999999,0
370,14,0.202547909,0.1142204116428571,0
371,14,0.2422104667142857,0.1111842637142857,0
372,14,0.2772728962142857,0.0930487772142857,0
373,14,0.2992454609285714,0.0600282532857142,0
374,14,0.3134463747142857,0.0227443023571428,0
375,14,0.3262789162857142,-0.0150507077857142,0
376,14,0.3399266333571428,-0.0525581334285714,0
377,14,0.3541503205714286,-0.0898520210714285,0
378,14,0.3680687610714285,-0.1272605789285714,0
379,14,0.3815326210714285,-0.1648354257142857,0
380,14,0.3952671194285714,-0.2023112324285714,0
381,14,0.4106160905,-0.2391490877857142,0
382,14,0.4289227445,-0.2745994220714285,0
383,14,0.4510952205714286,-0.3077580608571429,0
384,14,0.477329554,-0.3378045605714286,0
385,14,0.5068895125,-0.3645995600714286,0
386,14,0.5386780357857143,-0.3887228402142857,0
387,14,0.5719278870000001,-0.4107954388571428,0
388,14,0.6062456245714286,-0.4311707921428572,0
389,14,0.6414369910714285,-0.4499985153571428,0
390,15,0.0,-0.0,0
391,15,0.0324124964285714,0.0232932107142857,0
392,15,0.0644685609285714,0.0470640477857142,0
393,15,0.0946013432142857,0.0732320102142857,0
394,15,0.1247252426428571,0.0994119313571428,0
395,15,0.1571748460714285,0.1225923802857142,0
396,15,0.1936676398571428,0.1384289954285714,0
397,15,0.2332466304285714,0.1408519715,0
398,15,0.2707100577857143,0.1277281685,0
399,15,0.3024313283571428,0.1036951454285714,0
400,15,0.3274081005,0.0726791262857142,0
401,15,0.3446199957142857,0.0367540168571428,0
402,15,0.3548136347857142,-0.0017993083571428,0
403,15,0.3610832292857143,-0.0412126552857142,0
404,15,0.3667081906428571,-0.0807277182857142,0
405,15,0.3742865146428571,-0.1199072474285714,0
406,15,0.3850100788571428,-0.1583422142142857,0
407,15,0.3987367019285714,-0.1958121429285714,0
408,15,0.4150674733571428,-0.2322247501428571,0
409,15,0.4336429316428571,-0.267546783,0
410,15,0.4541546312142857,-0.3017821165,0
411,15,0.476340553,-0.3349580956428571,0
412,15,0.4999795987857142,-0.3671157158571428,0
413,15,0.5248858018571428,-0.3983029207142857,0
414,15,0.5509026825714286,-0.4285703408571429,0
415,15,0.5778980126428571,-0.4579688765714285,0
416,16,0.0,-0.0,0
417,16,0.0324324867857142,0.0232131288571428,0
418,16,0.0614375943571428,0.0505974309285714,0
419,16,0.0878976705714285,0.0804749243571428,0
420,16,0.1140477872142857,0.1106283071428571,0
421,16,0.1424327240714285,0.1386385892857143,0
422,16,0.1759430608571428,0.1601284559285714,0
423,16,0.2140143817142857,0.1716247549285714,0
424,16,0.2537219131428571,0.1706317062857142,0
425,16,0.2905355189285714,0.1557718959285714,0
426,16,0.3199029103571428,0.1290373503571428,0
427,16,0.3390055214285714,0.0941617823571428,0
428,16,0.3490543842142857,0.0555873049285714,0
429,16,0.3552234811428571,0.0161542298571428,0
430,16,0.3625025627857142,-0.0230836706428571,0
431,16,0.3725075175,-0.0617172785714285,0
432,16,0.3837764235714286,-0.1000075919999999,0
433,16,0.3936431573571428,-0.1386755712142857,0
434,16,0.4007564168571428,-0.1779455217142857,0
435,16,0.4070867192142857,-0.2173536571428571,0
436,16,0.415532157,-0.2563544787857142,0
437,16,0.4268753054285714,-0.2946163757142857,0
438,16,0.4395683022142857,-0.3324584804285714,0
439,16,0.451590961,-0.3705170752142857,0
440,16,0.4624094062142857,-0.4089365781428571,0
441,16,0.4730502497142857,-0.4474062917857143,0
442,17,0.0,-0.0,0
443,17,0.0300975971428571,0.0262049091428571,0
444,17,0.055742815,0.0566929646428571,0
445,17,0.0752619186428571,0.0914790737142857,0
446,17,0.0954172848571428,0.1258498890714285,0
447,17,0.1243674566428571,0.1531626090714286,0
448,17,0.1576426765714285,0.1751718471428571,0
449,17,0.1932762955714285,0.1930287827142857,0
450,17,0.2323183455,0.2000525704285714,0
451,17,0.2706543348571428,0.1901126312857142,0
452,17,0.3026545627142857,0.1665253715714285,0
453,17,0.3277396941428571,0.1355818402142857,0
454,17,0.3462517474285714,0.1002732059285714,0
455,17,0.3596462635,0.0626980326428571,0
456,17,0.3690791199285714,0.0239283877142857,0
457,17,0.3752300746428571,-0.0154982423571428,0
458,17,0.3779048255,-0.0553061337857142,0
459,17,0.3772152091428571,-0.0952113984285714,0
460,17,0.3771196397142857,-0.1351204184285714,0
461,17,0.3796877443571428,-0.1749453952857143,0
462,17,0.3840103432142857,-0.2146239965714285,0
463,17,0.3886252627142857,-0.254270586,0
464,17,0.3934009082857143,-0.2938975102857143,0
465,17,0.3998993755,-0.3332707525,0
466,17,0.4100496187857143,-0.3718519247857142,0
467,17,0.4246418637857143,-0.4089783508571428,0
468,18,0.0,-0.0,0
469,18,0.0344116883571428,0.0201943722857142,0
470,18,0.0650904586428571,0.0455268520714285,0
471,18,0.0859811857142857,0.0793793328571428,0
472,18,0.1009775142857142,0.1163621913571428,0
473,18,0.1173227172142857,0.1527480320714285,0
474,18,0.1403973302142857,0.1851761796428571,0
475,18,0.1720372655,0.2092288586428571,0
476,18,0.2096232118571428,0.2221841342142857,0
477,18,0.249356707,0.2229999312142857,0
478,18,0.2869480635714286,0.2102722222142857,0
479,18,0.3176781605714285,0.1850638929285714,0
480,18,0.3410511798571428,0.1527911137857142,0
481,18,0.3588724105,0.1171113492857142,0
482,18,0.3719626885,0.0794317360714285,0
483,18,0.3803270461428571,0.0404279795714285,0
484,18,0.3842911229285714,0.0007275612142857,0
485,18,0.3848656173571428,-0.0391744066428571,0
486,18,0.3831798575714286,-0.0790499167857142,0
487,18,0.3802131846428572,-0.1188530436428571,0
488,18,0.3767913021428571,-0.1586203625714285,0
489,18,0.3736297919285714,-0.1984088595,0
490,18,0.3714314904285714,-0.2382606657142857,0
491,18,0.3710312155,-0.2781675194285714,0
492,18,0.3735130377857142,-0.3179915147142857,0
493,18,0.3803151207857143,-0.3572930335,0
494,19,0.0,-0.0,0
495,19,0.0212901136428571,0.0337620875,0
496,19,0.042529113,0.0675563108571428,0
497,19,0.0638716345714285,0.1012849881428571,0
498,19,0.084320645,0.1355611544285714,0
499,19,0.1042002204285714,0.1701722730714285,0
500,19,0.1257457383571428,0.2037553730714285,0
501,19,0.1515945216428571,0.2341006007857143,0
502,19,0.1832671296428571,0.2582252212857143,0
503,19,0.220240823,0.2728657477857142,0
504,19,0.2599061850714285,0.2752902575714285,0
505,19,0.298316652,0.2650348929285714,0
506,19,0.3321325290714286,0.2440730727857143,0
507,19,0.3594016626428571,0.2150556149285714,0
508,19,0.3799017017857143,0.1808764574999999,0
509,19,0.3944066247857143,0.1437312957857142,0
510,19,0.403654242,0.1049302119285714,0
511,19,0.4082877257142857,0.0653058425,0
512,19,0.4089815434285714,0.0254092277142857,0
513,19,0.4068732345,-0.0144432547142857,0
514,19,0.4027536365,-0.0541421159285714,0
515,19,0.3976986795,-0.0937346937142857,0
516,19,0.3926875609999999,-0.1333322182857143,0
517,19,0.3892772445,-0.1730965567857142,0
518,19,0.3877369952142857,-0.2129782312857142,0
519,19,0.3875645661428571,-0.2528909377142857,0
520,20,0.0,-0.0,0
521,20,0.022385696,0.0330457376428571,0
522,20,0.0437156425,0.0667730652142857,0
523,20,0.0613297631428571,0.1025583362142857,0
524,20,0.0745658834285714,0.140202241,0
525,20,0.0871033245714285,0.1780922039285714,0
526,20,0.1032353009285714,0.2145684683571428,0
527,20,0.1249733572857142,0.2479764427142857,0
528,20,0.1530297352857143,0.2762546314285714,0
529,20,0.1869121767142857,0.2971430712142857,0
530,20,0.2251880947857143,0.3079741491428571,0
531,20,0.264966708,0.3075192006428571,0
532,20,0.3030696153571428,0.2960655857142857,0
533,20,0.3367155722142857,0.2748013126428571,0
534,20,0.3642593581428571,0.2460277902142857,0
535,20,0.3852275288571428,0.2121434692857143,0
536,20,0.3990994392142857,0.1747838029285714,0
537,20,0.4059156077857143,0.1355026524285714,0
538,20,0.4070510920714286,0.0956270708571428,0
539,20,0.4046668632142857,0.055790058,0
540,20,0.4008391619285714,0.016060213,0
541,20,0.3969821513571428,-0.0236668990714285,0
542,20,0.3944508595714285,-0.0634957845,0
543,20,0.3946484752142857,-0.1034009324285714,0
544,20,0.397494871,-0.1432079053571428,0
545,20,0.4024604505,-0.1828077265,0
546,21,0.0,-0.0,0
547,21,0.0205541362857142,0.0342151514285714,0
548,21,0.0407097065,0.0686652482142857,0
549,21,0.059165609,0.1040463762142857,0
550,21,0.0744863484285714,0.140888839,0
551,21,0.0871776782857143,0.1787287037142857,0
552,21,0.0999525418571428,0.2165394173571428,0
553,21,0.1161313204285714,0.2529939755,0
554,21,0.1383360525714285,0.2860789675714286,0
555,21,0.1675096742142857,0.3131559454285714,0
556,21,0.2030055912142857,0.3311023083571429,0
557,21,0.2421711794285714,0.3380245587857143,0
558,21,0.2817105855714286,0.3335744013571428,0
559,21,0.3187523519285714,0.3189893941428571,0
560,21,0.351224549,0.2959322672857142,0
561,21,0.3777237093571428,0.2661921691428571,0
562,21,0.3969948209285714,0.2313332374999999,0
563,21,0.4079456682142857,0.1930388302857142,0
564,21,0.4103377555,0.1532640622142857,0
565,21,0.4054913995714285,0.113688743,0
566,21,0.3952630159285714,0.0751271165714285,0
567,21,0.3821632025,0.0374272295714285,0
568,21,0.3686887975,-0.0001423367142857,0
569,21,0.3573234080714286,-0.0383956277142857,0
570,21,0.3486138926428571,-0.0773419718571428,0
571,21,0.3417019882142857,-0.1166515281428571,0
572,22,0.0,-0.0,0
573,22,0.0312189002857142,0.0248678476428571,0
574,22,0.0597878588571428,0.0526229090714285,0
575,22,0.0786372053571428,0.0876157227857142,0
576,22,0.0875775552857142,0.1264380395,0
577,22,0.0900811259285714,0.166250956,0
578,22,0.0898377520714285,0.2061637227142857,0
579,22,0.0917121294285714,0.2460035252857143,0
580,22,0.1021566549285714,0.2843745896428571,0
581,22,0.1247099578571428,0.3170658944999999,0
582,22,0.1566886805714285,0.3406762246428571,0
583,22,0.1943026897857143,0.3535868341428571,0
584,22,0.2340628580714285,0.3555837835714285,0
585,22,0.273401862,0.3491355360714285,0
586,22,0.3113557076428571,0.3368793616428571,0
587,22,0.3470999077857142,0.3192226409285714,0
588,22,0.3783545614285714,0.2945716735,0
589,22,0.4011031113571429,0.2619770710714286,0
590,22,0.4129671258571429,0.2239966579285714,0
591,22,0.4158767535,0.1842483060714285,0
592,22,0.4123259406428571,0.144525094,0
593,22,0.4037005512857142,0.1055781587857142,0
594,22,0.3909454975,0.0677707364285714,0
595,22,0.375830814,0.0308310093571428,0
596,22,0.3608204946428571,-0.0061500854285714,0
597,22,0.3490195869999999,-0.0442498859285714,0
598,23,0.0,-0.0,0
599,23,0.0201004228571428,0.0344836216428571,0
